stock_id,name,market,status,updated_at
1709,和益,TWSE,active,2025-09-08 07:24:58
1710,東聯,TWSE,active,2025-09-08 07:24:58
1711,永光,TWSE,active,2025-09-08 07:24:58
1712,興農,TWSE,active,2025-09-08 07:24:58
1713,國化,TWSE,active,2025-09-08 07:24:58
1714,和桐,TWSE,active,2025-09-08 07:24:58
1717,長興,TWSE,active,2025-09-08 07:24:58
1718,中纖,TWSE,active,2025-09-08 07:24:58
1720,生達,TWSE,active,2025-09-08 07:24:58
1721,三晃,TWSE,active,2025-09-08 07:24:58
1722,台肥,TWSE,active,2025-09-08 07:24:58
1723,中碳,TWSE,active,2025-09-08 07:24:58
1725,元禎,TWSE,active,2025-09-08 07:24:58
1726,永記,TWSE,active,2025-09-08 07:24:58
1727,中華化,TWSE,active,2025-09-08 07:24:58
1730,花仙子,TWSE,active,2025-09-08 07:24:58
1731,美吾華,TWSE,active,2025-09-08 07:24:58
1732,毛寶,TWSE,active,2025-09-08 07:24:58
1733,五鼎,TWSE,active,2025-09-08 07:24:58
1734,杏輝,TWSE,active,2025-09-08 07:24:58
1735,日勝化,TWSE,active,2025-09-08 07:24:58
1736,喬山,TWSE,active,2025-09-08 07:24:58
1737,臺鹽,TWSE,active,2025-09-08 07:24:58
1752,南光,TWSE,active,2025-09-08 07:24:58
1760,寶齡富錦,TWSE,active,2025-09-08 07:24:58
1762,中化生,TWSE,active,2025-09-08 07:24:58
1773,勝一,TWSE,active,2025-09-08 07:24:58
1776,展宇,TWSE,active,2025-09-08 07:24:58
1783,和康生,TWSE,active,2025-09-08 07:24:58
1786,科妍,TWSE,active,2025-09-08 07:24:58
1789,神隆,TWSE,active,2025-09-08 07:24:58
1795,美時,TWSE,active,2025-09-08 07:24:58
1802,台玻,TWSE,active,2025-09-08 07:24:58
1805,寶徠,TWSE,active,2025-09-08 07:24:58
1806,冠軍,TWSE,active,2025-09-08 07:24:58
1808,潤隆,TWSE,active,2025-09-08 07:24:58
1809,中釉,TWSE,active,2025-09-08 07:24:58
1810,和成,TWSE,active,2025-09-08 07:24:58
1817,凱撒衛,TWSE,active,2025-09-08 07:24:58
1903,士紙,TWSE,active,2025-09-08 07:24:58
1904,正隆,TWSE,active,2025-09-08 07:24:58
1905,華紙,TWSE,active,2025-09-08 07:24:58
1906,寶隆,TWSE,active,2025-09-08 07:24:58
1907,永豐餘,TWSE,active,2025-09-08 07:24:58
1909,榮成,TWSE,active,2025-09-08 07:24:58
2002,中鋼,TWSE,active,2025-09-08 07:24:58
2006,東和鋼鐵,TWSE,active,2025-09-08 07:24:58
2007,燁興,TWSE,active,2025-09-08 07:24:58
2008,高興昌,TWSE,active,2025-09-08 07:24:58
2009,第一銅,TWSE,active,2025-09-08 07:24:58
2010,春源,TWSE,active,2025-09-08 07:24:58
2012,春雨,TWSE,active,2025-09-08 07:24:58
2013,中鋼構,TWSE,active,2025-09-08 07:24:58
2014,中鴻,TWSE,active,2025-09-08 07:24:58
2015,豐興,TWSE,active,2025-09-08 07:24:58
2017,官田鋼,TWSE,active,2025-09-08 07:24:58
2020,美亞,TWSE,active,2025-09-08 07:24:58
2022,聚亨,TWSE,active,2025-09-08 07:24:58
2023,燁輝,TWSE,active,2025-09-08 07:24:58
2024,志聯,TWSE,active,2025-09-08 07:24:58
2025,千興,TWSE,active,2025-09-08 07:24:58
2027,大成鋼,TWSE,active,2025-09-08 07:24:58
2028,威致,TWSE,active,2025-09-08 07:24:58
2029,盛餘,TWSE,active,2025-09-08 07:24:58
2030,彰源,TWSE,active,2025-09-08 07:24:58
2031,新光鋼,TWSE,active,2025-09-08 07:24:58
2032,新鋼,TWSE,active,2025-09-08 07:24:58
2033,佳大,TWSE,active,2025-09-08 07:24:58
2034,允強,TWSE,active,2025-09-08 07:24:58
2038,海光,TWSE,active,2025-09-08 07:24:58
2049,上銀,TWSE,active,2025-09-08 07:24:58
2059,川湖,TWSE,active,2025-09-08 07:24:58
2062,橋椿,TWSE,active,2025-09-08 07:24:58
2069,運錩,TWSE,active,2025-09-08 07:24:58
2101,南港,TWSE,active,2025-09-08 07:24:58
2102,泰豐,TWSE,active,2025-09-08 07:24:58
2103,台橡,TWSE,active,2025-09-08 07:24:58
2104,國際中橡,TWSE,active,2025-09-08 07:24:58
2105,正新,TWSE,active,2025-09-08 07:24:58
2106,建大,TWSE,active,2025-09-08 07:24:58
2107,厚生,TWSE,active,2025-09-08 07:24:58
2108,南帝,TWSE,active,2025-09-08 07:24:58
2109,華豐,TWSE,active,2025-09-08 07:24:58
2114,鑫永銓,TWSE,active,2025-09-08 07:24:58
2115,六暉-KY,TWSE,active,2025-09-08 07:24:58
2201,裕隆,TWSE,active,2025-09-08 07:24:58
2204,中華,TWSE,active,2025-09-08 07:24:58
2206,三陽工業,TWSE,active,2025-09-08 07:24:58
2207,和泰車,TWSE,active,2025-09-08 07:24:58
2208,台船,TWSE,active,2025-09-08 07:24:58
2211,長榮鋼,TWSE,active,2025-09-08 07:24:58
2227,裕日車,TWSE,active,2025-09-08 07:24:58
2228,劍麟,TWSE,active,2025-09-08 07:24:58
2231,為升,TWSE,active,2025-09-08 07:24:58
2233,宇隆,TWSE,active,2025-09-08 07:24:58
2236,百達-KY,TWSE,active,2025-09-08 07:24:58
2239,英利-KY,TWSE,active,2025-09-08 07:24:58
2241,艾姆勒,TWSE,active,2025-09-08 07:24:58
2243,宏旭-KY,TWSE,active,2025-09-08 07:24:58
2247,汎德永業,TWSE,active,2025-09-08 07:24:58
2248,華勝-KY,TWSE,active,2025-09-08 07:24:58
2250,IKKA-KY,TWSE,active,2025-09-08 07:24:58
2254,巨鎧精密-創,TWSE,active,2025-09-08 07:24:58
2258,鴻華先進-創,TWSE,active,2025-09-08 07:24:58
2301,光寶科,TWSE,active,2025-09-08 07:24:58
2302,麗正,TWSE,active,2025-09-08 07:24:58
2303,聯電,TWSE,active,2025-09-08 07:24:58
2305,全友,TWSE,active,2025-09-08 07:24:58
2308,台達電,TWSE,active,2025-09-08 07:24:58
2312,金寶,TWSE,active,2025-09-08 07:24:58
2313,華通,TWSE,active,2025-09-08 07:24:58
2314,台揚,TWSE,active,2025-09-08 07:24:58
2316,楠梓電,TWSE,active,2025-09-08 07:24:58
2317,鴻海,TWSE,active,2025-09-08 07:24:58
2321,東訊,TWSE,active,2025-09-08 07:24:58
2323,中環,TWSE,active,2025-09-08 07:24:58
2324,仁寶,TWSE,active,2025-09-08 07:24:58
2327,國巨*,TWSE,active,2025-09-08 07:24:58
2328,廣宇,TWSE,active,2025-09-08 07:24:58
2329,華泰,TWSE,active,2025-09-08 07:24:58
2330,台積電,TWSE,active,2025-09-08 07:24:58
2331,精英,TWSE,active,2025-09-08 07:24:58
2332,友訊,TWSE,active,2025-09-08 07:24:58
2337,旺宏,TWSE,active,2025-09-08 07:24:58
2338,光罩,TWSE,active,2025-09-08 07:24:58
2340,台亞,TWSE,active,2025-09-08 07:24:58
2342,茂矽,TWSE,active,2025-09-08 07:24:58
2344,華邦電,TWSE,active,2025-09-08 07:24:58
2345,智邦,TWSE,active,2025-09-08 07:24:58
2347,聯強,TWSE,active,2025-09-08 07:24:58
2348,海悅,TWSE,active,2025-09-08 07:24:58
2349,錸德,TWSE,active,2025-09-08 07:24:58
2351,順德,TWSE,active,2025-09-08 07:24:58
2352,佳世達,TWSE,active,2025-09-08 07:24:58
2353,宏碁,TWSE,active,2025-09-08 07:24:58
2354,鴻準,TWSE,active,2025-09-08 07:24:58
2355,敬鵬,TWSE,active,2025-09-08 07:24:58
2356,英業達,TWSE,active,2025-09-08 07:24:58
2357,華碩,TWSE,active,2025-09-08 07:24:58
2359,所羅門,TWSE,active,2025-09-08 07:24:58
2360,致茂,TWSE,active,2025-09-08 07:24:58
2362,藍天,TWSE,active,2025-09-08 07:24:58
2363,矽統,TWSE,active,2025-09-08 07:24:58
2364,倫飛,TWSE,active,2025-09-08 07:24:58
2365,昆盈,TWSE,active,2025-09-08 07:24:58
2367,燿華,TWSE,active,2025-09-08 07:24:58
2368,金像電,TWSE,active,2025-09-08 07:24:58
2369,菱生,TWSE,active,2025-09-08 07:24:58
2371,大同,TWSE,active,2025-09-08 07:24:58
2373,震旦行,TWSE,active,2025-09-08 07:24:58
2374,佳能,TWSE,active,2025-09-08 07:24:58
2375,凱美,TWSE,active,2025-09-08 07:24:58
2376,技嘉,TWSE,active,2025-09-08 07:24:58
2377,微星,TWSE,active,2025-09-08 07:24:58
2379,瑞昱,TWSE,active,2025-09-08 07:24:58
2380,虹光,TWSE,active,2025-09-08 07:24:58
2382,廣達,TWSE,active,2025-09-08 07:24:58
2383,台光電,TWSE,active,2025-09-08 07:24:58
2385,群光,TWSE,active,2025-09-08 07:24:58
2387,精元,TWSE,active,2025-09-08 07:24:58
2388,威盛,TWSE,active,2025-09-08 07:24:58
2390,云辰,TWSE,active,2025-09-08 07:24:58
2392,正崴,TWSE,active,2025-09-08 07:24:58
2393,億光,TWSE,active,2025-09-08 07:24:58
2395,研華,TWSE,active,2025-09-08 07:24:58
2397,友通,TWSE,active,2025-09-08 07:24:58
2399,映泰,TWSE,active,2025-09-08 07:24:58
2401,凌陽,TWSE,active,2025-09-08 07:24:58
2402,毅嘉,TWSE,active,2025-09-08 07:24:58
2404,漢唐,TWSE,active,2025-09-08 07:24:58
2405,輔信,TWSE,active,2025-09-08 07:24:58
2406,國碩,TWSE,active,2025-09-08 07:24:58
2408,南亞科,TWSE,active,2025-09-08 07:24:58
2409,友達,TWSE,active,2025-09-08 07:24:58
2412,中華電,TWSE,active,2025-09-08 07:24:58
2413,環科,TWSE,active,2025-09-08 07:24:58
2414,精技,TWSE,active,2025-09-08 07:24:58
2415,錩新,TWSE,active,2025-09-08 07:24:58
2417,圓剛,TWSE,active,2025-09-08 07:24:58
2419,仲琦,TWSE,active,2025-09-08 07:24:58
2420,新巨,TWSE,active,2025-09-08 07:24:58
2421,建準,TWSE,active,2025-09-08 07:24:58
2423,固緯,TWSE,active,2025-09-08 07:24:58
2424,隴華,TWSE,active,2025-09-08 07:24:58
2425,承啟,TWSE,active,2025-09-08 07:24:58
2426,鼎元,TWSE,active,2025-09-08 07:24:58
2427,三商電,TWSE,active,2025-09-08 07:24:58
2428,興勤,TWSE,active,2025-09-08 07:24:58
2429,銘旺科,TWSE,active,2025-09-08 07:24:58
2430,燦坤,TWSE,active,2025-09-08 07:24:58
2431,聯昌,TWSE,active,2025-09-08 07:24:58
2432,倚天酷碁-創,TWSE,active,2025-09-08 07:24:58
2433,互盛電,TWSE,active,2025-09-08 07:24:58
2434,統懋,TWSE,active,2025-09-08 07:24:58
2436,偉詮電,TWSE,active,2025-09-08 07:24:58
2438,翔耀,TWSE,active,2025-09-08 07:24:58
2439,美律,TWSE,active,2025-09-08 07:24:58
2440,太空梭,TWSE,active,2025-09-08 07:24:58
2441,超豐,TWSE,active,2025-09-08 07:24:58
2442,新美齊,TWSE,active,2025-09-08 07:24:58
2444,兆勁,TWSE,active,2025-09-08 07:24:58
2449,京元電子,TWSE,active,2025-09-08 07:24:58
2450,神腦,TWSE,active,2025-09-08 07:24:58
2451,創見,TWSE,active,2025-09-08 07:24:58
2453,凌群,TWSE,active,2025-09-08 07:24:58
2454,聯發科,TWSE,active,2025-09-08 07:24:58
2455,全新,TWSE,active,2025-09-08 07:24:58
2457,飛宏,TWSE,active,2025-09-08 07:24:58
2458,義隆,TWSE,active,2025-09-08 07:24:58
2459,敦吉,TWSE,active,2025-09-08 07:24:58
2460,建通,TWSE,active,2025-09-08 07:24:58
2461,光群雷,TWSE,active,2025-09-08 07:24:58
2462,良得電,TWSE,active,2025-09-08 07:24:58
2464,盟立,TWSE,active,2025-09-08 07:24:58
2465,麗臺,TWSE,active,2025-09-08 07:24:58
2466,冠西電,TWSE,active,2025-09-08 07:24:58
2467,志聖,TWSE,active,2025-09-08 07:24:58
2468,華經,TWSE,active,2025-09-08 07:24:58
2471,資通,TWSE,active,2025-09-08 07:24:58
2472,立隆電,TWSE,active,2025-09-08 07:24:58
2474,可成,TWSE,active,2025-09-08 07:24:58
2476,鉅祥,TWSE,active,2025-09-08 07:24:58
2477,美隆電,TWSE,active,2025-09-08 07:24:58
2478,大毅,TWSE,active,2025-09-08 07:24:58
2480,敦陽科,TWSE,active,2025-09-08 07:24:58
2481,強茂,TWSE,active,2025-09-08 07:24:58
2482,連宇,TWSE,active,2025-09-08 07:24:58
2483,百容,TWSE,active,2025-09-08 07:24:58
2484,希華,TWSE,active,2025-09-08 07:24:58
2485,兆赫,TWSE,active,2025-09-08 07:24:58
2486,一詮,TWSE,active,2025-09-08 07:24:58
2488,漢平,TWSE,active,2025-09-08 07:24:58
2489,瑞軒,TWSE,active,2025-09-08 07:24:58
2491,吉祥全,TWSE,active,2025-09-08 07:24:58
2492,華新科,TWSE,active,2025-09-08 07:24:58
2493,揚博,TWSE,active,2025-09-08 07:24:58
2495,普安,TWSE,active,2025-09-08 07:24:58
2496,卓越,TWSE,active,2025-09-08 07:24:58
2497,怡利電,TWSE,active,2025-09-08 07:24:58
2498,宏達電,TWSE,active,2025-09-08 07:24:58
2501,國建,TWSE,active,2025-09-08 07:24:58
2504,國產,TWSE,active,2025-09-08 07:24:58
2505,國揚,TWSE,active,2025-09-08 07:24:58
2506,太設,TWSE,active,2025-09-08 07:24:58
2509,全坤建,TWSE,active,2025-09-08 07:24:58
2511,太子,TWSE,active,2025-09-08 07:24:58
2514,龍邦,TWSE,active,2025-09-08 07:24:58
2515,中工,TWSE,active,2025-09-08 07:24:58
2516,新建,TWSE,active,2025-09-08 07:24:58
2520,冠德,TWSE,active,2025-09-08 07:24:58
2524,京城,TWSE,active,2025-09-08 07:24:58
2527,宏璟,TWSE,active,2025-09-08 07:24:58
2528,皇普,TWSE,active,2025-09-08 07:24:58
2530,華建,TWSE,active,2025-09-08 07:24:58
2534,宏盛,TWSE,active,2025-09-08 07:24:58
2535,達欣工,TWSE,active,2025-09-08 07:24:58
2536,宏普,TWSE,active,2025-09-08 07:24:58
2537,聯上發,TWSE,active,2025-09-08 07:24:58
2538,基泰,TWSE,active,2025-09-08 07:24:58
2539,櫻花建,TWSE,active,2025-09-08 07:24:58
2540,愛山林,TWSE,active,2025-09-08 07:24:58
2542,興富發,TWSE,active,2025-09-08 07:24:58
2543,皇昌,TWSE,active,2025-09-08 07:24:58
2545,皇翔,TWSE,active,2025-09-08 07:24:58
2546,根基,TWSE,active,2025-09-08 07:24:58
2547,日勝生,TWSE,active,2025-09-08 07:24:58
2548,華固,TWSE,active,2025-09-08 07:24:58
2597,潤弘,TWSE,active,2025-09-08 07:24:58
2601,益航,TWSE,active,2025-09-08 07:24:58
2603,長榮,TWSE,active,2025-09-08 07:24:58
2605,新興,TWSE,active,2025-09-08 07:24:58
2606,裕民,TWSE,active,2025-09-08 07:24:58
2607,榮運,TWSE,active,2025-09-08 07:24:58
2608,嘉里大榮,TWSE,active,2025-09-08 07:24:58
2609,陽明,TWSE,active,2025-09-08 07:24:58
2610,華航,TWSE,active,2025-09-08 07:24:58
2611,志信,TWSE,active,2025-09-08 07:24:58
2612,中航,TWSE,active,2025-09-08 07:24:58
2613,中櫃,TWSE,active,2025-09-08 07:24:58
2614,東森,TWSE,active,2025-09-08 07:24:58
2615,萬海,TWSE,active,2025-09-08 07:24:58
2616,山隆,TWSE,active,2025-09-08 07:24:58
2617,台航,TWSE,active,2025-09-08 07:24:58
2618,長榮航,TWSE,active,2025-09-08 07:24:58
2630,亞航,TWSE,active,2025-09-08 07:24:58
2633,台灣高鐵,TWSE,active,2025-09-08 07:24:58
2634,漢翔,TWSE,active,2025-09-08 07:24:58
2636,台驊控股,TWSE,active,2025-09-08 07:24:58
2637,慧洋-KY,TWSE,active,2025-09-08 07:24:58
2642,宅配通,TWSE,active,2025-09-08 07:24:58
2645,長榮航太,TWSE,active,2025-09-08 07:24:58
2646,星宇航空,TWSE,active,2025-09-08 07:24:58
2701,萬企,TWSE,active,2025-09-08 07:24:58
2702,華園,TWSE,active,2025-09-08 07:24:58
2704,國賓,TWSE,active,2025-09-08 07:24:58
2705,六福,TWSE,active,2025-09-08 07:24:58
2706,第一店,TWSE,active,2025-09-08 07:24:58
2707,晶華,TWSE,active,2025-09-08 07:24:58
2712,遠雄來,TWSE,active,2025-09-08 07:24:58
2722,夏都,TWSE,active,2025-09-08 07:24:58
2723,美食-KY,TWSE,active,2025-09-08 07:24:58
2727,王品,TWSE,active,2025-09-08 07:24:58
2731,雄獅,TWSE,active,2025-09-08 07:24:58
2739,寒舍,TWSE,active,2025-09-08 07:24:58
2748,雲品,TWSE,active,2025-09-08 07:24:58
2753,八方雲集,TWSE,active,2025-09-08 07:24:58
2762,世界健身-KY,TWSE,active,2025-09-08 07:24:58
2801,彰銀,TWSE,active,2025-09-08 07:24:58
2809,京城銀,TWSE,active,2025-09-08 07:24:58
2812,台中銀,TWSE,active,2025-09-08 07:24:58
2816,旺旺保,TWSE,active,2025-09-08 07:24:58
2820,華票,TWSE,active,2025-09-08 07:24:58
2832,台產,TWSE,active,2025-09-08 07:24:58
2834,臺企銀,TWSE,active,2025-09-08 07:24:58
2836,高雄銀,TWSE,active,2025-09-08 07:24:58
2838,聯邦銀,TWSE,active,2025-09-08 07:24:58
2845,遠東銀,TWSE,active,2025-09-08 07:24:58
2849,安泰銀,TWSE,active,2025-09-08 07:24:58
2850,新產,TWSE,active,2025-09-08 07:24:58
2851,中再保,TWSE,active,2025-09-08 07:24:58
2852,第一保,TWSE,active,2025-09-08 07:24:58
2867,三商壽,TWSE,active,2025-09-08 07:24:58
2880,華南金,TWSE,active,2025-09-08 07:24:58
2882,國泰金,TWSE,active,2025-09-08 07:24:58
2884,玉山金,TWSE,active,2025-09-08 07:24:58
2886,兆豐金,TWSE,active,2025-09-08 07:24:58
2887,台新新光金,TWSE,active,2025-09-08 07:24:58
2889,國票金,TWSE,active,2025-09-08 07:24:58
2890,永豐金,TWSE,active,2025-09-08 07:24:58
2891,中信金,TWSE,active,2025-09-08 07:24:58
2892,第一金,TWSE,active,2025-09-08 07:24:58
2897,王道銀行,TWSE,active,2025-09-08 07:24:58
2901,欣欣,TWSE,active,2025-09-08 07:24:58
2903,遠百,TWSE,active,2025-09-08 07:24:58
2904,匯僑,TWSE,active,2025-09-08 07:24:58
2905,三商,TWSE,active,2025-09-08 07:24:58
2906,高林,TWSE,active,2025-09-08 07:24:58
2908,特力,TWSE,active,2025-09-08 07:24:58
2910,統領,TWSE,active,2025-09-08 07:24:58
2911,麗嬰房,TWSE,active,2025-09-08 07:24:58
2913,農林,TWSE,active,2025-09-08 07:24:58
2915,潤泰全,TWSE,active,2025-09-08 07:24:58
2923,鼎固-KY,TWSE,active,2025-09-08 07:24:58
2929,淘帝-KY,TWSE,active,2025-09-08 07:24:58
2939,永邑-KY,TWSE,active,2025-09-08 07:24:58
2945,三商家購,TWSE,active,2025-09-08 07:24:58
3002,歐格,TWSE,active,2025-09-08 07:24:58
3003,健和興,TWSE,active,2025-09-08 07:24:58
3004,豐達科,TWSE,active,2025-09-08 07:24:58
3005,神基,TWSE,active,2025-09-08 07:24:58
3006,晶豪科,TWSE,active,2025-09-08 07:24:58
3008,大立光,TWSE,active,2025-09-08 07:24:58
3010,華立,TWSE,active,2025-09-08 07:24:58
3011,今皓,TWSE,active,2025-09-08 07:24:58
3013,晟銘電,TWSE,active,2025-09-08 07:24:58
3014,聯陽,TWSE,active,2025-09-08 07:24:58
3015,全漢,TWSE,active,2025-09-08 07:24:58
3016,嘉晶,TWSE,active,2025-09-08 07:24:58
3017,奇鋐,TWSE,active,2025-09-08 07:24:58
3018,隆銘綠能,TWSE,active,2025-09-08 07:24:58
3019,亞光,TWSE,active,2025-09-08 07:24:58
3021,鴻名,TWSE,active,2025-09-08 07:24:58
3022,威強電,TWSE,active,2025-09-08 07:24:58
3023,信邦,TWSE,active,2025-09-08 07:24:58
3024,憶聲,TWSE,active,2025-09-08 07:24:58
3025,星通,TWSE,active,2025-09-08 07:24:58
3026,禾伸堂,TWSE,active,2025-09-08 07:24:58
3027,盛達,TWSE,active,2025-09-08 07:24:58
3028,增你強,TWSE,active,2025-09-08 07:24:58
3029,零壹,TWSE,active,2025-09-08 07:24:58
3030,德律,TWSE,active,2025-09-08 07:24:58
3031,佰鴻,TWSE,active,2025-09-08 07:24:58
3032,偉訓,TWSE,active,2025-09-08 07:24:58
3033,威健,TWSE,active,2025-09-08 07:24:58
3034,聯詠,TWSE,active,2025-09-08 07:24:58
3035,智原,TWSE,active,2025-09-08 07:24:58
3036,文曄,TWSE,active,2025-09-08 07:24:58
3037,欣興,TWSE,active,2025-09-08 07:24:58
3038,全台,TWSE,active,2025-09-08 07:24:58
3040,遠見,TWSE,active,2025-09-08 07:24:58
3041,揚智,TWSE,active,2025-09-08 07:24:58
3042,晶技,TWSE,active,2025-09-08 07:24:58
3043,科風,TWSE,active,2025-09-08 07:24:58
3044,健鼎,TWSE,active,2025-09-08 07:24:58
3045,台灣大,TWSE,active,2025-09-08 07:24:58
3046,建碁,TWSE,active,2025-09-08 07:24:58
3047,訊舟,TWSE,active,2025-09-08 07:24:58
3048,益登,TWSE,active,2025-09-08 07:24:58
3049,精金,TWSE,active,2025-09-08 07:24:58
3050,鈺德,TWSE,active,2025-09-08 07:24:58
3051,力特,TWSE,active,2025-09-08 07:24:58
3052,夆典,TWSE,active,2025-09-08 07:24:58
3054,立萬利,TWSE,active,2025-09-08 07:24:58
3055,蔚華科,TWSE,active,2025-09-08 07:24:58
3056,富華新,TWSE,active,2025-09-08 07:24:58
3057,喬鼎,TWSE,active,2025-09-08 07:24:58
3058,立德,TWSE,active,2025-09-08 07:24:58
3059,華晶科,TWSE,active,2025-09-08 07:24:58
3060,銘異,TWSE,active,2025-09-08 07:24:58
3062,建漢,TWSE,active,2025-09-08 07:24:58
3090,日電貿,TWSE,active,2025-09-08 07:24:58
3092,鴻碩,TWSE,active,2025-09-08 07:24:58
3094,聯傑,TWSE,active,2025-09-08 07:24:58
3130,一零四,TWSE,active,2025-09-08 07:24:58
3135,凌航,TWSE,active,2025-09-08 07:24:58
3138,耀登,TWSE,active,2025-09-08 07:24:58
3149,正達,TWSE,active,2025-09-08 07:24:58
3150,鈺寶-創,TWSE,active,2025-09-08 07:24:58
3164,景岳,TWSE,active,2025-09-08 07:24:58
3167,大量,TWSE,active,2025-09-08 07:24:58
3168,眾福科,TWSE,active,2025-09-08 07:24:58
3189,景碩,TWSE,active,2025-09-08 07:24:58
3209,全科,TWSE,active,2025-09-08 07:24:58
3229,晟鈦,TWSE,active,2025-09-08 07:24:58
3231,緯創,TWSE,active,2025-09-08 07:24:58
3257,虹冠電,TWSE,active,2025-09-08 07:24:58
3266,昇陽,TWSE,active,2025-09-08 07:24:58
3296,勝德,TWSE,active,2025-09-08 07:24:58
3305,昇貿,TWSE,active,2025-09-08 07:24:58
3308,聯德,TWSE,active,2025-09-08 07:24:58
3311,閎暉,TWSE,active,2025-09-08 07:24:58
3312,弘憶股,TWSE,active,2025-09-08 07:24:58
3321,同泰,TWSE,active,2025-09-08 07:24:58
3338,泰碩,TWSE,active,2025-09-08 07:24:58
3346,麗清,TWSE,active,2025-09-08 07:24:58
3356,奇偶,TWSE,active,2025-09-08 07:24:58
3376,新日興,TWSE,active,2025-09-08 07:24:58
3380,明泰,TWSE,active,2025-09-08 07:24:58
3406,玉晶光,TWSE,active,2025-09-08 07:24:58
3413,京鼎,TWSE,active,2025-09-08 07:24:58
3416,融程電,TWSE,active,2025-09-08 07:24:58
3419,譁裕,TWSE,active,2025-09-08 07:24:58
3432,台端,TWSE,active,2025-09-08 07:24:58
3437,榮創,TWSE,active,2025-09-08 07:24:58
3443,創意,TWSE,active,2025-09-08 07:24:58
3447,展達,TWSE,active,2025-09-08 07:24:58
3450,聯鈞,TWSE,active,2025-09-08 07:24:58
3454,晶睿,TWSE,active,2025-09-08 07:24:58
3481,群創,TWSE,active,2025-09-08 07:24:58
3494,誠研,TWSE,active,2025-09-08 07:24:58
3501,維熹,TWSE,active,2025-09-08 07:24:58
3504,揚明光,TWSE,active,2025-09-08 07:24:58
3515,華擎,TWSE,active,2025-09-08 07:24:58
3518,柏騰,TWSE,active,2025-09-08 07:24:58
3528,安馳,TWSE,active,2025-09-08 07:24:58
3530,晶相光,TWSE,active,2025-09-08 07:24:58
3532,台勝科,TWSE,active,2025-09-08 07:24:58
3533,嘉澤,TWSE,active,2025-09-08 07:24:58
3535,晶彩科,TWSE,active,2025-09-08 07:24:58
3543,州巧,TWSE,active,2025-09-08 07:24:58
3545,敦泰,TWSE,active,2025-09-08 07:24:58
3550,聯穎,TWSE,active,2025-09-08 07:24:58
3557,嘉威,TWSE,active,2025-09-08 07:24:58
3563,牧德,TWSE,active,2025-09-08 07:24:58
3576,聯合再生,TWSE,active,2025-09-08 07:24:58
3583,辛耘,TWSE,active,2025-09-08 07:24:58
3588,通嘉,TWSE,active,2025-09-08 07:24:58
3591,艾笛森,TWSE,active,2025-09-08 07:24:58
3592,瑞鼎,TWSE,active,2025-09-08 07:24:58
3593,力銘,TWSE,active,2025-09-08 07:24:58
3596,智易,TWSE,active,2025-09-08 07:24:58
3605,宏致,TWSE,active,2025-09-08 07:24:58
3607,谷崧,TWSE,active,2025-09-08 07:24:58
3617,碩天,TWSE,active,2025-09-08 07:24:58
3622,洋華,TWSE,active,2025-09-08 07:24:58
3645,達邁,TWSE,active,2025-09-08 07:24:58
3652,精聯,TWSE,active,2025-09-08 07:24:58
3653,健策,TWSE,active,2025-09-08 07:24:58
3661,世芯-KY,TWSE,active,2025-09-08 07:24:58
3665,貿聯-KY,TWSE,active,2025-09-08 07:24:58
3669,圓展,TWSE,active,2025-09-08 07:24:58
3673,TPK-KY,TWSE,active,2025-09-08 07:24:58
3679,新至陞,TWSE,active,2025-09-08 07:24:58
3686,達能,TWSE,active,2025-09-08 07:24:58
3694,海華,TWSE,active,2025-09-08 07:24:58
3701,大眾控,TWSE,active,2025-09-08 07:24:58
3702,大聯大,TWSE,active,2025-09-08 07:24:58
3703,欣陸,TWSE,active,2025-09-08 07:24:58
3704,合勤控,TWSE,active,2025-09-08 07:24:58
3705,永信,TWSE,active,2025-09-08 07:24:58
3706,神達,TWSE,active,2025-09-08 07:24:58
3708,上緯投控,TWSE,active,2025-09-08 07:24:58
3711,日月光投控,TWSE,active,2025-09-08 07:24:58
3712,永崴投控,TWSE,active,2025-09-08 07:24:58
3714,富采,TWSE,active,2025-09-08 07:24:58
3715,定穎投控,TWSE,active,2025-09-08 07:24:58
3716,中化控股,TWSE,active,2025-09-08 07:24:58
3717,聯嘉投控,TWSE,active,2025-09-08 07:24:58
4104,佳醫,TWSE,active,2025-09-08 07:24:58
4106,雃博,TWSE,active,2025-09-08 07:24:58
4108,懷特,TWSE,active,2025-09-08 07:24:58
4119,旭富,TWSE,active,2025-09-08 07:24:58
4133,亞諾法,TWSE,active,2025-09-08 07:24:58
4137,麗豐-KY,TWSE,active,2025-09-08 07:24:58
4142,國光生,TWSE,active,2025-09-08 07:24:58
4148,全宇生技-KY,TWSE,active,2025-09-08 07:24:58
4155,訊映,TWSE,active,2025-09-08 07:24:58
4164,承業醫,TWSE,active,2025-09-08 07:24:58
4190,佐登-KY,TWSE,active,2025-09-08 07:24:58
4306,炎洲,TWSE,active,2025-09-08 07:24:58
4414,如興,TWSE,active,2025-09-08 07:24:58
4426,利勤,TWSE,active,2025-09-08 07:24:58
4438,廣越,TWSE,active,2025-09-08 07:24:58
4439,冠星-KY,TWSE,active,2025-09-08 07:24:58
4440,宜新實業,TWSE,active,2025-09-08 07:24:58
4526,東台,TWSE,active,2025-09-08 07:24:58
4532,瑞智,TWSE,active,2025-09-08 07:24:58
